DCDense,720,108,Hog_parking_Jean.csv,0.33957615,0.26408526,0.5138923,0.6284385,12.437269,0.45705813,0.7910978496074677
DCDense,720,120,Hog_parking_Jean.csv,0.35444778,0.2836366,0.5325754,0.662807,14.268919,0.47538435,0.7740097045898438
DCDense,720,132,Hog_parking_Jean.csv,0.37211737,0.30200177,0.5495469,0.70363015,16.824156,0.4923476,0.7575938403606415
DCDense,720,144,Hog_parking_Jean.csv,0.3890519,0.31392688,0.56029177,0.7622771,20.396097,0.5038319,0.7461534142494202
DCDense,720,156,Hog_parking_Jean.csv,0.3868521,0.3279121,0.57263607,0.7383503,18.637478,0.5168704,0.7328449785709381
DCDense,720,168,Hog_parking_Jean.csv,0.39223903,0.33496198,0.578759,0.75572896,19.671316,0.52429587,0.7251138091087341
DCDense,720,12,Hog_public_Crystal.csv,0.38874957,0.24446161,0.4944306,1.536969,831.0465,0.5312427,0.7177811563014984
DCDense,720,24,Hog_public_Crystal.csv,0.33436912,0.19342478,0.43980083,1.610429,949.15094,0.47246265,0.7767790704965591
DCDense,720,36,Hog_public_Crystal.csv,0.3291146,0.19375019,0.44017065,1.6070161,864.4535,0.47293833,0.7763293534517288
DCDense,720,48,Hog_public_Crystal.csv,0.3311906,0.1977755,0.44471958,1.6552327,961.7647,0.47779998,0.7717071920633316
DCDense,720,72,Hog_public_Crystal.csv,0.36204016,0.23230927,0.4819847,1.805963,1257.1785,0.5177267,0.7319590151309967
DCDense,720,84,Hog_public_Crystal.csv,0.3698253,0.24107176,0.49099058,1.8870931,1477.9701,0.52733076,0.7219222486019135
DCDense,720,96,Hog_public_Crystal.csv,0.38118973,0.2542857,0.50426745,2.0091527,1892.8771,0.54140455,0.7068811357021332
DCDense,720,108,Hog_public_Crystal.csv,0.3898595,0.2648332,0.51461947,2.0759993,2145.1836,0.55230206,0.6949623823165894
DCDense,720,120,Hog_public_Crystal.csv,0.3977482,0.27559936,0.5249756,2.1859477,2553.7678,0.56308687,0.6829331517219543
DCDense,720,132,Hog_public_Crystal.csv,0.40420467,0.2842784,0.5331776,2.227102,2674.0981,0.5715624,0.6733163893222809
DCDense,720,144,Hog_public_Crystal.csv,0.40818357,0.2896094,0.5381537,2.2642357,2799.4192,0.5765685,0.6675687730312347
DCDense,720,156,Hog_public_Crystal.csv,0.40808222,0.29020736,0.538709,2.2779472,2865.5454,0.57685256,0.667241096496582
DCDense,720,168,Hog_public_Crystal.csv,0.40349048,0.2869291,0.53565764,2.252252,2689.455,0.5733389,0.6712824702262878
DCDense,720,12,Hog_services_Adrianna.csv,0.48074025,0.6228421,0.78920346,4.002011,494.79507,0.5694184,0.6757627427577972
DCDense,720,24,Hog_services_Adrianna.csv,0.38092312,0.3854652,0.62085843,4.5665426,603.8626,0.4493816,0.7980562150478363
DCDense,720,36,Hog_services_Adrianna.csv,0.3726845,0.3924027,0.62642056,3.0627692,241.32056,0.45485032,0.7931111752986908
DCDense,720,48,Hog_services_Adrianna.csv,0.3796632,0.41561532,0.64468235,3.2165112,269.73367,0.46963117,0.7794465571641922
DCDense,720,72,Hog_services_Adrianna.csv,0.78207463,1.6808162,1.2964629,2.5750875,168.3849,0.9505549,0.09644532203674316
DCDense,720,84,Hog_services_Adrianna.csv,0.7192464,1.4571618,1.2071296,2.2499607,118.36582,0.8878074,0.21179801225662231
DCDense,720,96,Hog_services_Adrianna.csv,0.6122874,1.0519594,1.0256507,2.5025306,140.17181,0.75663424,0.4275047183036804
DCDense,720,108,Hog_services_Adrianna.csv,0.6170392,1.0936235,1.0457646,2.4283247,131.87238,0.77382356,0.40119707584381104
DCDense,720,120,Hog_services_Adrianna.csv,0.74496454,1.582752,1.2580748,2.2502725,106.762886,0.93384594,0.12793177366256714
DCDense,720,132,Hog_services_Adrianna.csv,0.7187626,1.4647907,1.2102854,2.2051435,99.08096,0.90128523,0.18768489360809326
DCDense,720,144,Hog_services_Adrianna.csv,0.9154736,2.3363132,1.5285003,2.1841857,108.80151,1.1420361,-0.30424630641937256
DCDense,720,156,Hog_services_Adrianna.csv,0.6321931,1.202778,1.0967124,2.3941264,128.64792,0.8222043,0.32398009300231934
